Driver,Team,Compound,Sector1Time,Sector2Time,Sector3Time,TrackStatus,Session,AvgTemp,RainAmount_mm,RainProbability,WindSpeed_mps,Pressure_hPa,Humidity,UVIndex,DewPoint_C,LapTimeSeconds,StintLength,IsFastLap,DriverAvgPace,DriverSessionAvgPace,TeamMedianPace,TeamSessionMedianPace,IsSpanishGP,IsFP1,IsFP2,IsFP3,SessionProgression,IsCleanAir,AdjustedLapTime,DriverSessionLapCount,TrackEvolutionFactor
HUL,Kick Sauber,SOFT,0 days 00:00:37.614000,0 days 00:00:48.279000,0 days 00:00:40.602000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,126.495,0,0,94.18844642857142,95.55429411764706,81.53399999999999,81.5875,1,1,0,0,1,1,139.776975,17,1.0
HUL,Kick Sauber,SOFT,0 days 00:00:52.110000,0 days 00:00:49.973000,0 days 00:00:32.766000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,134.849,0,0,94.18844642857142,95.55429411764706,81.53399999999999,81.5875,1,1,0,0,1,1,149.00814499999998,17,1.0
HUL,Kick Sauber,SOFT,0 days 00:00:22.252000,0 days 00:00:30.189000,0 days 00:00:22.749000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,75.19,0,0,94.18844642857142,95.55429411764706,81.53399999999999,81.5875,1,1,0,0,1,1,83.08494999999999,17,1.0
HUL,Kick Sauber,SOFT,0 days 00:00:27.574000,0 days 00:00:37.718000,0 days 00:00:31.450000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,96.742,0,0,94.18844642857142,95.55429411764706,81.53399999999999,81.5875,1,1,0,0,1,1,106.89991,17,1.0
HUL,Kick Sauber,SOFT,0 days 00:00:24.417000,0 days 00:00:32.923000,0 days 00:00:24.682000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,82.022,0,0,94.18844642857142,95.55429411764706,81.53399999999999,81.5875,1,1,0,0,1,1,90.63431,17,1.0
HUL,Kick Sauber,SOFT,0 days 00:00:24.290000,0 days 00:00:33.043000,0 days 00:00:24.372000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,81.705,0,0,94.18844642857142,95.55429411764706,81.53399999999999,81.5875,1,1,0,0,1,1,90.284025,17,1.0
HUL,Kick Sauber,SOFT,0 days 00:00:23.868000,0 days 00:00:32.725000,0 days 00:00:24.728000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,81.321,0,0,94.18844642857142,95.55429411764706,81.53399999999999,81.5875,1,1,0,0,1,1,89.85970499999999,17,1.0
HUL,Kick Sauber,SOFT,0 days 00:00:23.586000,0 days 00:00:32.403000,0 days 00:00:24.208000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.197,0,0,94.18844642857142,95.55429411764706,81.53399999999999,81.5875,1,1,0,0,1,1,88.617685,17,1.0
HUL,Kick Sauber,SOFT,0 days 00:00:23.878000,0 days 00:00:37.600000,0 days 00:00:47.817000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,109.295,0,0,94.18844642857142,95.55429411764706,81.53399999999999,81.5875,1,1,0,0,1,1,120.77097499999999,17,1.0
HUL,Kick Sauber,SOFT,0 days 00:00:47.620000,0 days 00:00:33.914000,0 days 00:00:29.007000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,110.541,0,0,94.18844642857142,95.55429411764706,81.53399999999999,81.5875,1,1,0,0,1,1,122.14780499999999,17,1.0
LAW,Racing Bulls,HARD,0 days 00:00:25.514000,0 days 00:00:33.716000,0 days 00:00:32.913000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,92.143,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,101.818015,24,1.0
LAW,Racing Bulls,HARD,0 days 00:01:09.888000,0 days 00:00:38.283000,0 days 00:00:28.839000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,137.01,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,151.39604999999997,24,1.0
LAW,Racing Bulls,HARD,0 days 00:00:25.916000,0 days 00:00:33.219000,0 days 00:00:36.647000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,95.782,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,105.83910999999999,24,1.0
LAW,Racing Bulls,HARD,0 days 00:00:22.771000,0 days 00:00:30.961000,0 days 00:00:23.249000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,76.981,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,85.064005,24,1.0
LAW,Racing Bulls,HARD,0 days 00:00:36.923000,0 days 00:01:00.381000,0 days 00:00:36.752000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,134.056,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,148.13188000000002,24,1.0
LAW,Racing Bulls,HARD,0 days 00:00:36.813000,0 days 00:00:43.554000,0 days 00:00:27.822000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,108.189,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,119.54884499999999,24,1.0
LAW,Racing Bulls,HARD,0 days 00:00:22.495000,0 days 00:00:30.475000,0 days 00:00:23.009000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,75.979,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,83.956795,24,1.0
LAW,Racing Bulls,HARD,0 days 00:00:32.722000,0 days 00:00:48.659000,0 days 00:00:37.512000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,118.893,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,131.376765,24,1.0
LAW,Racing Bulls,HARD,0 days 00:01:11.112000,0 days 00:00:50.286000,0 days 00:00:28.313000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,149.711,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,165.430655,24,1.0
LAW,Racing Bulls,HARD,0 days 00:00:22.460000,0 days 00:00:30.463000,0 days 00:00:22.986000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,75.909,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,83.879445,24,1.0
LAW,Racing Bulls,HARD,0 days 00:00:35.772000,0 days 00:00:52.921000,0 days 00:00:39.061000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,127.754,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,141.16817,24,1.0
LAW,Racing Bulls,HARD,0 days 00:00:45.509000,0 days 00:00:49.646000,0 days 00:00:31.508000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,126.663,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,139.962615,24,1.0
LAW,Racing Bulls,HARD,0 days 00:00:22.359000,0 days 00:00:30.328000,0 days 00:00:22.820000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,75.507,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,83.435235,24,1.0
LAW,Racing Bulls,HARD,0 days 00:00:24.936000,0 days 00:00:38.372000,0 days 00:00:36.528000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,99.836,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,110.31877999999999,24,1.0
LAW,Racing Bulls,SOFT,0 days 00:00:22.141000,0 days 00:00:29.840000,0 days 00:00:22.358000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,74.339,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,82.144595,24,1.0
LAW,Racing Bulls,SOFT,0 days 00:00:27.186000,0 days 00:00:38.847000,0 days 00:00:35.239000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,101.272,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,111.90556000000001,24,1.0
LAW,Racing Bulls,SOFT,0 days 00:00:24.280000,0 days 00:00:32.280000,0 days 00:00:24.263000,12.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.823,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,0,89.30941499999999,24,1.0
LAW,Racing Bulls,SOFT,0 days 00:00:24.209000,0 days 00:00:32.511000,0 days 00:00:24.323000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,81.043,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,89.552515,24,1.0
LAW,Racing Bulls,SOFT,0 days 00:00:24.158000,0 days 00:00:32.352000,0 days 00:00:24.402000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.912,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,89.40776000000001,24,1.0
LAW,Racing Bulls,SOFT,0 days 00:00:24.146000,0 days 00:00:32.472000,0 days 00:00:24.549000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,81.167,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,89.689535,24,1.0
LAW,Racing Bulls,SOFT,0 days 00:00:24.097000,0 days 00:00:32.410000,0 days 00:00:24.289000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.796,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,89.27958000000001,24,1.0
LAW,Racing Bulls,SOFT,0 days 00:00:24.172000,0 days 00:00:32.458000,0 days 00:00:24.148000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.778,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,89.25969,24,1.0
LAW,Racing Bulls,SOFT,0 days 00:00:33.274000,0 days 00:00:58.073000,0 days 00:00:53.356000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,144.703,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,159.896815,24,1.0
LAW,Racing Bulls,SOFT,0 days 00:00:53.249000,0 days 00:00:40.730000,0 days 00:00:31.913000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,125.892,0,0,98.287,101.08908333333333,84.0695,93.9625,1,1,0,0,1,1,139.11066,24,1.0
COL,Alpine,MEDIUM,0 days 00:00:22.782000,0 days 00:00:31.389000,0 days 00:00:23.468000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,77.639,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,85.791095,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:40.632000,0 days 00:00:57.995000,0 days 00:00:33.476000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,132.103,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,145.973815,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:22.478000,0 days 00:00:30.733000,0 days 00:00:23.389000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,76.6,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,84.64299999999999,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:39.735000,0 days 00:00:58.408000,0 days 00:00:40.799000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,138.942,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,153.53091,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:59.419000,0 days 00:00:53.571000,0 days 00:00:29.314000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,142.304,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,157.24592,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:22.791000,0 days 00:00:37.703000,0 days 00:00:39.408000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,99.902,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,110.39171,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:37.247000,0 days 00:00:50.914000,0 days 00:00:28.579000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,116.74,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,128.99769999999998,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:22.602000,0 days 00:00:31.107000,0 days 00:00:23.627000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,77.336,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,85.45627999999999,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:39.890000,0 days 00:00:54.721000,0 days 00:00:40.813000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,135.424,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,149.64352,17,1.0
COL,Alpine,MEDIUM,0 days 00:01:05.982000,0 days 00:00:52.447000,0 days 00:00:27.967000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,146.396,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,161.76757999999998,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:22.632000,0 days 00:00:31.236000,0 days 00:00:23.576000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,77.444,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,85.57562,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:27.532000,0 days 00:00:56.520000,0 days 00:00:43.859000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,127.911,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,141.341655,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:54.059000,0 days 00:00:52.802000,0 days 00:00:31.556000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,138.417,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,152.950785,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:22.636000,0 days 00:00:30.908000,0 days 00:00:23.201000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,76.745,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,84.803225,17,1.0
COL,Alpine,MEDIUM,0 days 00:00:30.625000,0 days 00:00:51.354000,0 days 00:00:35.534000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,117.513,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,129.851865,17,1.0
COL,Alpine,SOFT,0 days 00:00:22.318000,0 days 00:00:30.224000,0 days 00:00:22.988000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,75.53,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,83.46065,17,1.0
COL,Alpine,SOFT,0 days 00:00:39.659000,0 days 00:00:57.818000,0 days 00:00:42.503000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,139.98,0,0,99.5078947368421,111.58388235294117,81.6325,112.7475,1,1,0,0,1,1,154.6779,17,1.0
HAM,Ferrari,HARD,0 days 00:00:22.655000,0 days 00:00:30.735000,0 days 00:00:23.388000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,76.778,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,84.83969,21,1.0
HAM,Ferrari,HARD,0 days 00:00:22.497000,0 days 00:00:30.459000,0 days 00:00:23.055000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,76.011,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,83.992155,21,1.0
HAM,Ferrari,HARD,0 days 00:00:26.788000,0 days 00:00:48.917000,0 days 00:00:34.874000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,110.579,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,122.18979499999999,21,1.0
HAM,Ferrari,HARD,0 days 00:00:22.660000,0 days 00:00:42.076000,0 days 00:00:29.787000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,94.523,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,104.447915,21,1.0
HAM,Ferrari,HARD,0 days 00:00:25.547000,0 days 00:00:47.333000,0 days 00:00:25.865000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,98.745,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,109.113225,21,1.0
HAM,Ferrari,HARD,0 days 00:00:22.411000,0 days 00:00:30.315000,0 days 00:00:23.254000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,75.98,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,83.95790000000001,21,1.0
HAM,Ferrari,HARD,0 days 00:00:22.439000,0 days 00:00:32.426000,0 days 00:00:28.144000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,83.009,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,91.724945,21,1.0
HAM,Ferrari,SOFT,0 days 00:00:22.100000,0 days 00:00:29.573000,0 days 00:00:22.423000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,74.096,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,81.87608,21,1.0
HAM,Ferrari,SOFT,0 days 00:00:22.133000,0 days 00:00:29.753000,0 days 00:00:31.040000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,82.926,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,91.63323,21,1.0
HAM,Ferrari,HARD,0 days 00:00:24.082000,0 days 00:00:32.418000,0 days 00:00:24.079000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.579,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,89.039795,21,1.0
HAM,Ferrari,HARD,0 days 00:00:23.834000,0 days 00:00:32.247000,0 days 00:00:24.031000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.112,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,88.52376,21,1.0
HAM,Ferrari,HARD,0 days 00:00:23.806000,0 days 00:00:32.178000,0 days 00:00:24.593000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.577,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,89.03758499999999,21,1.0
HAM,Ferrari,HARD,0 days 00:00:23.883000,0 days 00:00:32.504000,0 days 00:00:24.190000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.577,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,89.03758499999999,21,1.0
HAM,Ferrari,HARD,0 days 00:00:23.819000,0 days 00:00:32.322000,0 days 00:00:24.143000,12.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.284,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,0,88.71382,21,1.0
HAM,Ferrari,HARD,0 days 00:00:24.186000,0 days 00:00:33.201000,0 days 00:00:31.396000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,88.783,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,98.105215,21,1.0
HAM,Ferrari,HARD,0 days 00:00:23.741000,0 days 00:00:32.671000,0 days 00:00:24.323000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.735,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,89.212175,21,1.0
HAM,Ferrari,HARD,0 days 00:00:24.349000,0 days 00:00:32.989000,0 days 00:00:24.503000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,81.841,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,90.434305,21,1.0
HAM,Ferrari,HARD,0 days 00:00:23.899000,0 days 00:00:32.387000,0 days 00:00:24.317000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,80.603,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,89.06631499999999,21,1.0
HAM,Ferrari,HARD,0 days 00:00:24.058000,0 days 00:00:32.807000,0 days 00:00:24.786000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,81.651,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,90.22435499999999,21,1.0
HAM,Ferrari,HARD,0 days 00:00:41.389000,0 days 00:00:53.749000,0 days 00:00:49.021000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,144.159,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,159.295695,21,1.0
HAM,Ferrari,HARD,0 days 00:00:53.123000,0 days 00:00:39.482000,0 days 00:00:30.823000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,123.428,0,0,90.99446296296297,88.37980952380951,80.65100000000001,80.579,1,1,0,0,1,1,136.38794,21,1.0
MAR,Williams,HARD,0 days 00:00:24.566000,0 days 00:00:38.093000,0 days 00:00:34.859000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,97.518,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,107.75739,21,1.0
MAR,Williams,HARD,0 days 00:00:29.124000,0 days 00:00:40.130000,0 days 00:00:27.689000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,96.943,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,107.12201499999999,21,1.0
MAR,Williams,HARD,0 days 00:00:23.013000,0 days 00:00:31.245000,0 days 00:00:23.670000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,77.928,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,86.11044,21,1.0
MAR,Williams,HARD,0 days 00:00:34.227000,0 days 00:00:46.806000,0 days 00:00:33.263000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,114.296,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,126.29708000000001,21,1.0
MAR,Williams,HARD,0 days 00:00:22.862000,0 days 00:00:31.061000,0 days 00:00:23.209000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,77.132,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,85.23086,21,1.0
MAR,Williams,HARD,0 days 00:00:29.788000,0 days 00:00:46.915000,0 days 00:00:34.771000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,111.474,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,123.17877,21,1.0
MAR,Williams,HARD,0 days 00:00:22.743000,0 days 00:00:31.035000,0 days 00:00:23.256000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,77.034,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,85.12257000000001,21,1.0
MAR,Williams,HARD,0 days 00:00:30.253000,0 days 00:00:46.091000,0 days 00:00:29.827000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,106.171,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,117.318955,21,1.0
MAR,Williams,HARD,0 days 00:00:22.483000,0 days 00:00:30.827000,0 days 00:00:34.647000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,87.957,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,97.19248499999999,21,1.0
MAR,Williams,HARD,0 days 00:01:26.901000,0 days 00:00:34.296000,0 days 00:00:25.391000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,146.588,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,161.97974,21,1.0
MAR,Williams,HARD,0 days 00:00:23.359000,0 days 00:00:39.004000,0 days 00:00:28.547000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,90.91,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,100.45554999999999,21,1.0
MAR,Williams,HARD,0 days 00:00:23.042000,0 days 00:00:31.453000,0 days 00:00:34.113000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,88.608,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,97.91184,21,1.0
MAR,Williams,MEDIUM,0 days 00:00:22.584000,0 days 00:00:30.446000,0 days 00:00:22.633000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,75.663,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,83.607615,21,1.0
MAR,Williams,MEDIUM,0 days 00:00:29.292000,0 days 00:00:46.079000,0 days 00:00:38.148000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,113.519,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,125.438495,21,1.0
MAR,Williams,MEDIUM,0 days 00:00:22.332000,0 days 00:00:30.368000,0 days 00:00:22.822000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,75.522,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,83.45181000000001,21,1.0
MAR,Williams,MEDIUM,0 days 00:00:29.573000,0 days 00:00:43.283000,0 days 00:00:33.581000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,106.437,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,117.61288499999999,21,1.0
MAR,Williams,MEDIUM,0 days 00:00:32.787000,0 days 00:00:46.420000,0 days 00:00:29.764000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,108.971,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,120.412955,21,1.0
MAR,Williams,MEDIUM,0 days 00:00:22.562000,0 days 00:00:30.746000,0 days 00:00:23.188000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,76.496,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,84.52807999999999,21,1.0
MAR,Williams,MEDIUM,0 days 00:00:26.021000,0 days 00:00:39.724000,0 days 00:00:34.744000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,100.489,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,111.040345,21,1.0
MAR,Williams,HARD,0 days 00:00:34.810000,0 days 00:00:42.521000,0 days 00:00:33.049000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,110.38,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,121.9699,21,1.0
MAR,Williams,HARD,0 days 00:00:29.519000,0 days 00:00:50.605000,0 days 00:00:35.179000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,115.303,0,0,97.87328571428571,97.87328571428571,81.777,91.84100000000001,1,1,0,0,1,1,127.409815,21,1.0
HIR,Haas F1 Team,HARD,0 days 00:00:25.673000,0 days 00:00:34.491000,0 days 00:00:24.424000,1.0,FP1,22.0,0.24,1.0,3.9,1019,55,9,15,84.588,0,0,100.58994117647059,100.58994117647059,82.676,82.676,1,1,0,0,1,1,93.46973999999999,17,1.0
